time [s],id,pos_x,pos_y,angle [deg],speed [m/s]
152.0,0,298.4,120.98,180.0,13.52
152.0,1,300.85,96.99,351.26,4.37
152.0,2,267.51,301.6,270.0,11.35
152.0,3,230.73,101.6,270.0,12.05
152.0,4,201.6,212.38,0.0,7.07
152.0,5,198.4,278.08,180.0,8.08
152.0,6,101.6,137.91,0.0,11.75
152.0,7,212.93,101.6,270.0,8.23
152.0,8,298.4,70.95,180.0,12.82
152.0,9,91.66,1.6,257.44,4.78
153.0,0,298.4,106.54,180.0,14.43
153.0,1,300.19,98.09,344.27,1.28
153.0,2,254.3,301.6,270.0,13.21
153.0,3,222.18,101.6,270.0,8.55
153.0,4,201.6,221.34,0.0,8.96
153.0,5,198.4,267.44,180.0,10.64
153.0,6,101.6,152.0,0.0,14.09
153.0,7,207.91,101.6,270.0,5.02
153.0,8,298.4,58.94,180.0,12.01
153.0,9,84.77,1.6,270.0,6.89
154.0,0,298.4,93.12,180.0,13.42
154.0,1,297.62,100.47,317.42,3.61
154.0,2,240.3,301.6,270.0,14.0
154.0,3,217.03,101.6,270.0,5.15
154.0,4,201.6,231.65,0.0,10.3
154.0,5,198.4,256.04,180.0,11.39
154.0,6,101.6,165.85,0.0,13.85
154.0,7,202.21,100.37,255.85,5.92
154.0,8,298.4,46.39,180.0,12.55
154.0,9,76.56,1.6,270.0,8.21
155.0,0,298.4,79.14,180.0,13.98
155.0,1,292.49,101.6,281.24,5.33
155.0,2,226.87,301.6,270.0,13.42
155.0,3,210.24,101.6,270.0,6.79
155.0,4,201.6,243.71,0.0,12.06
155.0,5,198.4,244.67,180.0,11.37
155.0,6,101.6,179.42,0.0,13.57
155.0,7,198.75,95.27,206.75,6.48
155.0,8,298.4,34.29,180.0,12.1
155.0,9,66.18,1.6,270.0,10.39
156.0,0,298.4,65.61,180.0,13.53
156.0,1,284.94,101.6,270.0,7.55
156.0,2,215.18,301.6,270.0,11.69
156.0,3,204.3,102.22,277.21,6.04
156.0,4,201.6,257.01,0.0,13.3
156.0,5,198.4,234.25,180.0,10.42
156.0,6,101.6,189.55,0.0,10.13
156.0,7,198.4,88.95,181.87,6.34
156.0,8,298.4,21.95,180.0,12.34
156.0,9,54.6,1.6,270.0,11.57
157.0,0,298.4,51.37,180.0,14.24
157.0,1,275.68,101.6,270.0,9.26
157.0,2,207.24,301.6,270.0,7.94
157.0,3,201.64,106.95,335.27,5.78
157.0,4,201.6,270.21,0.0,13.2
157.0,5,198.4,223.15,180.0,11.1
157.0,6,101.16,195.87,354.96,6.35
157.0,7,198.4,80.99,180.0,7.97
157.0,8,298.4,11.35,180.0,10.6
157.0,9,43.08,1.6,270.0,11.52
158.0,0,298.4,36.82,180.0,14.55
158.0,1,264.23,101.6,270.0,11.45
158.0,2,203.1,300.9,261.91,4.22
158.0,3,201.6,112.98,0.0,6.03
158.0,4,201.6,281.94,0.0,11.73
158.0,5,198.4,211.71,180.0,11.44
158.0,6,96.62,201.05,310.61,7.24
158.0,7,198.4,70.54,180.0,10.45
158.0,8,298.4,4.34,180.0,7.01
158.0,9,31.76,1.6,270.0,11.32
159.0,0,298.4,23.38,180.0,13.44
159.0,1,251.53,101.6,270.0,12.7
159.0,2,198.95,296.65,220.96,6.12
159.0,3,201.6,120.77,0.0,7.79
159.0,4,201.6,289.25,0.0,7.31
159.0,5,198.4,201.17,180.0,10.55
159.0,6,88.48,201.6,271.11,8.17
159.0,7,198.4,58.55,180.0,11.99
159.0,8,297.66,1.79,188.98,2.83
159.0,9,20.27,1.6,270.0,11.49
160.0,0,298.4,14.43,180.0,8.94
160.0,1,239.12,101.6,270.0,12.41
160.0,2,198.4,289.31,182.45,7.38
160.0,3,201.6,130.55,0.0,9.77
160.0,4,201.93,295.11,3.79,5.88
160.0,5,198.4,189.84,180.0,11.33
160.0,6,78.66,201.6,270.0,9.82
160.0,7,198.4,46.53,180.0,12.02
160.0,8,294.82,1.6,240.27,2.86
160.0,9,9.91,1.6,270.0,10.36
161.0,0,298.4,8.95,180.0,5.48
161.0,1,226.49,101.6,270.0,12.63
161.0,2,198.4,280.04,180.0,9.27
161.0,3,201.6,142.91,0.0,12.36
161.0,4,206.38,298.28,59.26,5.87
161.0,5,198.4,178.76,180.0,11.08
161.0,6,66.41,201.6,270.0,12.25
161.0,7,198.4,35.14,180.0,11.39
161.0,8,289.57,1.6,270.0,5.26
161.0,9,3.68,1.6,270.0,6.23
162.0,0,298.4,4.26,180.0,4.69
162.0,1,216.33,101.6,270.0,10.16
162.0,2,198.4,269.19,180.0,10.84
162.0,3,201.6,157.45,0.0,14.54
162.0,4,212.24,298.4,90.0,5.87
162.0,5,198.4,167.57,180.0,11.19
162.0,6,52.63,201.6,270.0,13.78
162.0,7,198.4,23.69,180.0,11.44
162.0,8,282.98,1.6,270.0,6.59
162.0,9,1.79,2.35,279.04,2.18
163.0,0,297.16,1.65,195.97,3.28
163.0,1,209.82,101.6,270.0,6.51
163.0,2,198.4,256.57,180.0,12.62
163.0,3,201.6,171.94,0.0,14.49
163.0,4,220.03,298.4,90.0,7.79
163.0,5,198.4,156.49,180.0,11.09
163.0,6,39.26,201.6,270.0,13.37
163.0,7,198.4,13.92,180.0,9.77
163.0,8,274.14,1.6,270.0,8.84
163.0,9,1.6,5.3,332.56,2.98
164.0,0,293.1,1.6,265.22,4.06
164.0,1,201.71,101.6,270.0,8.11
164.0,2,198.4,243.28,180.0,13.29
164.0,3,201.6,185.95,0.0,14.0
164.0,4,229.5,298.4,90.0,9.48
164.0,5,198.4,145.48,180.0,11.01
164.0,6,25.73,201.6,270.0,13.52
164.0,7,198.4,8.64,180.0,5.27
164.0,8,263.98,1.6,270.0,10.16
164.0,9,1.6,10.55,0.0,5.25
165.0,0,287.55,1.6,270.0,5.55
165.0,1,191.72,101.6,270.0,9.99
165.0,2,198.4,229.27,180.0,14.01
165.0,3,201.6,200.78,0.0,14.84
165.0,4,241.42,298.4,90.0,11.92
165.0,5,198.4,134.79,180.0,10.69
165.0,6,16.2,201.6,270.0,9.53
165.0,7,197.31,3.52,192.88,5.36
165.0,8,252.19,1.6,270.0,11.79
165.0,9,1.6,18.34,0.0,7.79
166.0,0,279.98,1.6,270.0,7.57
166.0,1,180.42,101.6,270.0,11.3
166.0,2,198.4,215.49,180.0,13.79
166.0,3,201.6,215.41,0.0,14.63
166.0,4,254.49,298.4,90.0,13.07
166.0,5,198.4,124.07,180.0,10.72
166.0,6,9.67,201.6,270.0,6.53
166.0,7,193.26,1.67,243.04,4.65
166.0,8,239.24,1.6,270.0,12.95
166.0,9,1.6,27.98,0.0,9.64
167.0,0,270.8,1.6,270.0,9.18
167.0,1,167.98,101.6,270.0,12.44
167.0,2,198.4,202.53,180.0,12.95
167.0,3,201.6,229.44,0.0,14.02
167.0,4,268.75,298.4,90.0,14.25
167.0,5,198.4,113.5,180.0,10.57
167.0,6,2.05,200.27,255.0,7.87
167.0,7,187.7,1.6,270.0,5.57
167.0,8,226.73,1.6,270.0,12.51
167.0,9,1.6,38.79,0.0,10.82
168.0,0,259.81,1.6,270.0,10.99
168.0,1,155.16,101.6,270.0,12.83
168.0,2,198.4,189.41,180.0,13.12
168.0,3,201.6,244.4,0.0,14.96
168.0,4,281.79,298.4,90.0,13.04
168.0,5,198.4,101.99,180.0,11.5
168.0,6,-1.48,193.63,197.0,7.95
168.0,7,179.72,1.6,270.0,7.98
168.0,8,213.72,1.6,270.0,13.01
168.0,9,1.6,50.18,0.0,11.39
169.0,0,246.33,1.6,270.0,13.47
169.0,1,143.03,101.6,270.0,12.12
169.0,2,198.4,175.8,180.0,13.61
169.0,3,201.6,258.7,0.0,14.3
169.0,4,290.43,298.4,90.0,8.64
169.0,5,198.4,91.61,180.0,10.38
169.0,6,-1.6,186.4,180.0,7.24
169.0,7,169.39,1.6,270.0,10.34
169.0,8,201.41,1.6,270.0,12.31
169.0,9,1.6,61.16,0.0,10.98
170.0,0,231.75,1.6,270.0,14.58
170.0,1,131.14,101.6,270.0,11.9
170.0,2,198.4,162.92,180.0,12.88
170.0,3,201.6,273.64,0.0,14.94
170.0,4,296.2,298.4,90.0,5.76
170.0,5,198.4,80.5,180.0,11.11
170.0,6,-1.6,177.27,180.0,9.12
170.0,7,157.21,1.6,270.0,12.17
170.0,8,189.4,1.6,270.0,12.02
170.0,9,1.6,72.71,0.0,11.55
171.0,0,217.93,1.6,270.0,13.82
171.0,1,119.74,101.6,270.0,11.4
171.0,2,198.4,148.92,180.0,14.0
171.0,3,201.6,284.08,0.0,10.44
171.0,4,298.35,297.12,106.57,2.86
171.0,5,198.4,69.82,180.0,10.68
171.0,6,-1.6,165.63,180.0,11.64
171.0,7,145.82,1.6,270.0,11.4
171.0,8,177.22,1.6,270.0,12.18
171.0,9,1.6,84.54,0.0,11.82
172.0,0,208.4,1.6,270.0,9.53
172.0,1,111.69,101.6,270.0,8.05
172.0,2,198.4,135.56,180.0,13.36
172.0,3,201.6,290.03,0.0,5.95
172.0,4,298.4,294.38,158.29,2.74
172.0,5,198.4,58.63,180.0,11.2
172.0,6,-1.6,152.06,180.0,13.56
172.0,7,134.15,1.6,270.0,11.67
172.0,8,164.33,1.6,270.0,12.89
172.0,9,1.6,95.2,0.0,10.66
173.0,0,202.77,3.38,291.71,6.16
173.0,1,104.7,101.24,265.89,7.01
173.0,2,198.4,122.08,180.0,13.48
173.0,3,202.6,296.33,11.76,6.5
173.0,4,298.4,290.23,180.0,4.15
173.0,5,198.4,47.46,180.0,11.16
173.0,6,-1.6,138.13,180.0,13.93
173.0,7,121.85,1.6,270.0,12.3
173.0,8,152.5,1.6,270.0,11.84
173.0,9,1.6,106.9,0.0,11.7
174.0,0,201.6,9.07,351.97,5.94
174.0,1,99.11,96.92,222.78,7.46
174.0,2,198.4,108.48,180.0,13.6
174.0,3,208.1,298.4,75.94,6.19
174.0,4,298.4,283.59,180.0,6.64
174.0,5,198.4,36.39,180.0,11.08
174.0,6,-1.6,124.14,180.0,13.99
174.0,7,112.56,1.6,270.0,9.29
174.0,8,140.24,1.6,270.0,12.26
174.0,9,1.6,117.73,0.0,10.83
175.0,0,201.6,16.72,0.0,7.66
175.0,1,98.4,90.68,184.69,6.32
175.0,2,198.4,95.72,180.0,12.76
175.0,3,215.59,298.4,90.0,7.49
175.0,4,298.4,275.38,180.0,8.21
175.0,5,198.4,25.07,180.0,11.32
175.0,6,-1.6,110.22,180.0,13.91
175.0,7,106.92,1.64,270.46,5.64
175.0,8,128.39,1.6,270.0,11.85
175.0,9,1.6,129.41,0.0,11.69
176.0,0,201.6,26.72,0.0,10.0
176.0,1,98.4,82.69,180.0,8.0
176.0,2,198.4,82.12,180.0,13.6
176.0,3,224.86,298.4,90.0,9.27
176.0,4,298.4,265.31,180.0,10.07
176.0,5,198.4,14.74,180.0,10.33
176.0,6,-1.6,95.97,180.0,14.25
176.0,7,102.32,4.13,300.78,5.55
176.0,8,119.26,1.6,270.0,9.13
176.0,9,1.6,140.67,0.0,11.26
177.0,0,201.6,38.91,0.0,12.19
177.0,1,98.4,72.41,180.0,10.28
177.0,2,198.4,68.48,180.0,13.64
177.0,3,236.69,298.4,90.0,11.83
177.0,4,298.4,253.0,180.0,12.3
177.0,5,198.4,8.91,180.0,5.83
177.0,6,-1.6,82.4,180.0,13.57
177.0,7,101.6,9.53,354.81,5.53
177.0,8,112.24,1.6,270.0,7.02
177.0,9,1.6,151.99,0.0,11.32
178.0,0,201.6,53.24,0.0,14.33
178.0,1,98.4,60.28,180.0,12.13
178.0,2,198.4,55.42,180.0,13.06
178.0,3,250.95,298.4,90.0,14.27
178.0,4,298.4,239.3,180.0,13.71
178.0,5,198.93,3.51,173.93,5.44
178.0,6,-1.6,68.78,180.0,13.62
178.0,7,101.6,17.59,0.0,8.06
178.0,8,107.36,1.6,270.0,4.89
178.0,9,1.6,163.3,0.0,11.3
179.0,0,201.6,67.87,0.0,14.63
179.0,1,98.4,48.21,180.0,12.07
179.0,2,198.4,42.48,180.0,12.93
179.0,3,264.93,298.4,90.0,13.98
179.0,4,298.4,225.08,180.0,14.22
179.0,5,202.98,-0.83,133.42,6.14
179.0,6,-1.6,55.02,180.0,13.76
179.0,7,101.6,28.08,0.0,10.49
179.0,8,102.37,4.04,299.72,5.89
179.0,9,1.6,174.14,0.0,10.84
180.0,0,201.6,81.04,0.0,13.17
180.0,1,98.4,36.37,180.0,11.85
180.0,2,198.4,28.87,180.0,13.61
180.0,3,279.6,298.4,90.0,14.67
180.0,4,298.4,210.98,180.0,14.1
180.0,5,208.94,-1.6,95.3,6.06
180.0,6,-1.6,40.86,180.0,14.16
180.0,7,101.6,39.63,0.0,11.56
180.0,8,101.6,9.49,354.52,5.58
180.0,9,1.6,185.53,0.0,11.39
181.0,0,201.6,91.4,0.0,10.36
181.0,1,98.4,23.44,180.0,12.92
181.0,2,198.4,17.19,180.0,11.68
181.0,3,289.88,298.4,90.0,10.28
181.0,4,298.4,197.1,180.0,13.88
181.0,5,216.92,-1.6,90.0,7.98
181.0,6,-1.6,26.48,180.0,14.38
181.0,7,101.6,50.98,0.0,11.35
181.0,8,101.6,17.49,0.0,8.01
181.0,9,1.6,192.42,0.0,6.89
182.0,0,200.76,97.13,350.23,5.86
182.0,1,98.4,14.58,180.0,8.86
182.0,2,198.4,10.0,180.0,7.18
182.0,3,296.22,298.4,90.0,6.33
182.0,4,298.4,182.98,180.0,14.12
182.0,5,226.79,-1.6,90.0,9.87
182.0,6,-1.6,13.72,180.0,12.76
182.0,7,101.6,62.15,0.0,11.17
182.0,8,101.6,26.83,0.0,9.34
182.0,9,2.88,196.8,15.17,4.66
183.0,0,194.13,101.41,289.36,8.39
183.0,1,98.4,9.89,180.0,4.7
183.0,2,199.35,2.69,168.97,7.46
183.0,3,298.4,296.12,124.26,3.84
183.0,4,298.4,169.64,180.0,13.35
183.0,5,237.26,-1.6,90.0,10.47
183.0,6,-1.6,4.45,180.0,9.27
183.0,7,101.6,73.41,0.0,11.26
183.0,8,101.6,37.73,0.0,10.9
183.0,9,7.23,198.4,68.19,4.78
184.0,0,185.77,101.6,270.0,8.37
184.0,1,97.89,4.48,185.91,5.47
184.0,2,205.12,-1.3,112.83,7.44
184.0,3,298.4,289.88,180.0,6.24
184.0,4,298.4,155.58,180.0,14.06
184.0,5,248.18,-1.6,90.0,10.91
184.0,6,-0.29,-0.47,164.27,5.25
184.0,7,101.6,85.02,0.0,11.62
184.0,8,101.6,49.59,0.0,11.86
184.0,9,13.5,198.4,90.0,6.26
185.0,0,175.3,101.6,270.0,10.47
185.0,1,93.23,1.66,243.4,5.81
185.0,2,211.92,-1.6,90.45,6.82
185.0,3,298.4,281.34,180.0,8.54
185.0,4,298.4,142.46,180.0,13.12
185.0,5,258.95,-1.6,90.0,10.77
185.0,6,4.93,-1.6,100.48,5.47
185.0,7,101.6,96.61,0.0,11.59
185.0,8,101.6,61.43,0.0,11.84
185.0,9,21.39,198.4,90.0,7.89
186.0,0,162.71,101.6,270.0,12.59
186.0,1,87.78,1.6,270.0,5.45
186.0,2,220.51,-1.6,90.0,8.59
186.0,3,298.4,270.84,180.0,10.5
186.0,4,298.4,129.02,180.0,13.44
186.0,5,270.01,-1.6,90.0,11.06
186.0,6,12.99,-1.6,90.0,8.06
186.0,7,101.6,108.24,0.0,11.63
186.0,8,101.6,73.98,0.0,12.55
186.0,9,31.06,198.4,90.0,9.67
187.0,0,149.02,101.6,270.0,13.69
187.0,1,80.57,1.6,270.0,7.21
187.0,2,230.82,-1.6,90.0,10.32
187.0,3,298.4,258.02,180.0,12.82
187.0,4,298.4,117.01,180.0,12.01
187.0,5,280.9,-1.6,90.0,10.89
187.0,6,23.59,-1.6,90.0,10.59
187.0,7,101.6,120.43,0.0,12.19
187.0,8,101.6,85.81,0.0,11.83
187.0,9,42.14,198.4,90.0,11.08
188.0,0,134.71,101.6,270.0,14.31
188.0,1,71.6,1.6,270.0,8.97
188.0,2,243.24,-1.6,90.0,12.42
188.0,3,298.4,243.32,180.0,14.7
188.0,4,298.4,108.34,180.0,8.67
188.0,5,290.75,-1.6,90.0,9.85
188.0,6,36.64,-1.6,90.0,13.06
188.0,7,101.6,132.54,0.0,12.11
188.0,8,101.6,98.62,0.0,12.81
188.0,9,53.27,198.4,90.0,11.13
189.0,0,121.14,101.6,270.0,13.57
189.0,1,60.14,1.6,270.0,11.46
189.0,2,256.96,-1.6,90.0,13.72
189.0,3,298.4,229.48,180.0,13.84
189.0,4,297.02,103.04,196.34,5.61
189.0,5,296.15,-1.6,90.0,5.4
189.0,6,50.13,-1.6,90.0,13.48
189.0,7,101.6,143.95,0.0,11.41
189.0,8,101.6,110.85,0.0,12.24
189.0,9,64.37,198.4,90.0,11.1
190.0,0,112.07,101.6,270.0,9.07
190.0,1,48.31,1.6,270.0,11.83
190.0,2,269.75,-1.6,90.0,12.79
190.0,3,298.4,214.44,180.0,15.03
190.0,4,290.91,101.6,262.08,6.45
190.0,5,299.76,-0.79,80.45,3.76
190.0,6,64.48,-1.6,90.0,14.36
190.0,7,101.6,155.84,0.0,11.89
190.0,8,101.6,123.44,0.0,12.59
190.0,9,75.99,198.4,90.0,11.63
191.0,0,107.5,101.6,270.0,4.57
191.0,1,35.31,1.6,270.0,13.0
191.0,2,280.63,-1.6,90.0,10.88
191.0,3,298.4,200.39,180.0,14.05
191.0,4,282.82,101.6,270.0,8.1
191.0,5,301.55,2.84,31.24,4.26
191.0,6,77.8,-1.6,90.0,13.32
191.0,7,101.6,167.63,0.0,11.8
191.0,8,101.6,135.69,0.0,12.25
191.0,9,84.87,198.4,90.0,8.88
192.0,0,101.29,101.6,270.0,6.21
192.0,1,23.21,1.6,270.0,12.11
192.0,2,290.16,-1.6,90.0,9.53
192.0,3,298.4,185.95,180.0,14.44
192.0,4,272.15,101.6,270.0,10.67
192.0,5,301.6,7.19,1.64,4.36
192.0,6,91.19,-1.6,90.0,13.39
192.0,7,101.6,178.98,0.0,11.35
192.0,8,101.6,147.94,0.0,12.25
192.0,9,90.01,198.4,90.0,5.14
193.0,0,93.66,101.6,270.0,7.63
193.0,1,11.44,1.6,270.0,11.77
193.0,2,296.43,-1.6,90.0,6.27
193.0,3,298.4,171.75,180.0,14.2
193.0,4,259.34,101.6,270.0,12.81
193.0,5,301.6,13.96,0.0,6.77
193.0,6,105.02,-1.6,90.0,13.83
193.0,7,101.6,188.65,0.0,9.66
193.0,8,101.6,159.83,0.0,11.9
193.0,9,92.25,198.4,90.0,2.24
194.0,0,83.93,101.6,270.0,9.73
194.0,1,4.17,1.6,270.0,7.27
194.0,2,301.29,1.09,56.26,5.98
194.0,3,298.4,157.72,180.0,14.03
194.0,4,245.38,101.6,270.0,13.96
194.0,5,301.6,22.83,0.0,8.87
194.0,6,119.51,-1.6,90.0,14.49
194.0,7,101.74,193.81,1.66,5.18
194.0,8,101.6,172.69,0.0,12.86
194.0,9,92.66,198.4,90.0,0.41
195.0,0,71.61,101.6,270.0,12.33
195.0,1,1.6,3.19,291.48,3.54
195.0,2,301.6,6.74,2.38,5.67
195.0,3,298.4,143.59,180.0,14.13
195.0,4,231.28,101.6,270.0,14.11
195.0,5,301.6,33.79,0.0,10.96
195.0,6,133.69,-1.6,90.0,14.18
195.0,7,104.53,197.92,35.6,5.27
195.0,8,101.6,181.13,0.0,8.44
195.0,9,92.69,198.4,90.0,0.03
196.0,0,57.72,101.6,270.0,13.88
196.0,1,1.6,6.21,347.3,3.02
196.0,2,301.6,13.8,0.0,7.06
196.0,3,298.4,129.7,180.0,13.89
196.0,4,219.19,101.6,270.0,12.09
196.0,5,301.6,44.3,0.0,10.51
196.0,6,147.28,-1.6,90.0,13.6
196.0,7,109.36,198.4,83.77,4.89
196.0,8,101.6,187.86,0.0,6.73
196.0,9,92.7,198.4,90.0,0.01
197.0,0,43.22,101.6,270.0,14.51
197.0,1,1.6,11.29,0.0,5.08
197.0,2,301.6,22.32,0.0,8.52
197.0,3,298.4,115.59,180.0,14.11
197.0,4,211.6,101.6,270.0,7.59
197.0,5,301.6,54.55,0.0,10.25
197.0,6,161.0,-1.6,90.0,13.72
197.0,7,116.03,198.4,90.0,6.67
197.0,8,101.6,196.42,0.0,8.56
197.0,9,92.7,198.4,90.0,0.0
198.0,0,29.48,101.6,270.0,13.74
198.0,1,1.6,18.85,0.0,7.57
198.0,2,301.6,32.59,0.0,10.27
198.0,3,298.4,100.56,180.0,15.03
198.0,4,202.39,101.6,270.0,9.21
198.0,5,301.6,65.01,0.0,10.46
198.0,6,175.16,-1.6,90.0,14.16
198.0,7,124.5,198.4,90.0,8.47
198.0,8,101.6,206.33,0.0,9.91
198.0,9,94.09,198.4,90.0,1.39
199.0,0,17.9,101.6,270.0,11.57
199.0,1,1.6,28.06,0.0,9.21
199.0,2,301.6,45.12,0.0,12.54
199.0,3,298.4,86.22,180.0,14.34
199.0,4,190.68,101.6,270.0,11.71
199.0,5,301.6,75.59,0.0,10.59
199.0,6,189.28,-1.6,90.0,14.12
199.0,7,135.03,198.4,90.0,10.53
199.0,8,101.6,218.15,0.0,11.82
199.0,9,97.07,198.4,90.0,2.98
200.0,0,10.83,101.6,270.0,7.07
200.0,1,1.6,39.83,0.0,11.77
200.0,2,301.6,59.14,0.0,14.02
200.0,3,298.4,71.24,180.0,14.98
200.0,4,177.66,101.6,270.0,13.03
200.0,5,301.6,87.13,0.0,11.54
200.0,6,202.72,-1.6,90.0,13.45
200.0,7,146.72,198.4,90.0,11.69
200.0,8,101.6,230.49,0.0,12.33
200.0,9,101.54,198.4,90.0,4.46
201.0,0,3.38,101.05,263.72,7.49
201.0,1,1.6,52.24,0.0,12.41
201.0,2,301.6,72.75,0.0,13.61
201.0,3,298.4,56.5,180.0,14.74
201.0,4,163.8,101.6,270.0,13.86
201.0,5,301.6,98.32,0.0,11.19
201.0,6,216.73,-1.6,90.0,14.01
201.0,7,158.91,198.4,90.0,12.19
201.0,8,101.6,242.31,0.0,11.82
201.0,9,108.1,198.4,90.0,6.56
202.0,0,-1.21,95.55,209.62,7.56
202.0,1,1.6,65.21,0.0,12.97
202.0,2,301.6,84.99,0.0,12.25
202.0,3,298.4,41.73,180.0,14.77
202.0,4,150.44,101.6,270.0,13.36
202.0,5,301.6,108.66,0.0,10.34
202.0,6,231.08,-1.6,90.0,14.35
202.0,7,170.36,198.4,90.0,11.44
202.0,8,101.6,254.81,0.0,12.5
202.0,9,116.7,198.4,90.0,8.61
203.0,0,-1.6,87.2,180.0,8.38
203.0,1,1.6,78.14,0.0,12.94
203.0,2,301.6,96.7,0.0,11.71
203.0,3,298.4,27.59,180.0,14.14
203.0,4,137.37,101.6,270.0,13.07
203.0,5,301.6,119.8,0.0,11.14
203.0,6,244.7,-1.6,90.0,13.62
203.0,7,181.89,198.4,90.0,11.53
203.0,8,101.6,266.9,0.0,12.09
203.0,9,127.83,198.4,90.0,11.13
204.0,0,-1.6,77.08,180.0,10.12
204.0,1,1.6,88.45,0.0,10.3
204.0,2,301.6,108.54,0.0,11.84
204.0,3,298.4,14.56,180.0,13.02
204.0,4,124.37,101.6,270.0,13.0
204.0,5,301.6,130.14,0.0,10.34
204.0,6,258.45,-1.6,90.0,13.75
204.0,7,189.38,198.4,90.0,7.49
204.0,8,101.6,279.46,0.0,12.56
204.0,9,138.64,198.4,90.0,10.81
205.0,0,-1.6,64.69,180.0,12.39
205.0,1,1.82,94.34,2.53,5.91
205.0,2,301.6,120.1,0.0,11.57
205.0,3,298.4,6.04,180.0,8.52
205.0,4,115.07,101.6,270.0,9.31
205.0,5,301.6,140.39,0.0,10.25
205.0,6,272.65,-1.6,90.0,14.2
205.0,7,199.46,198.4,90.0,10.09
205.0,8,101.6,287.94,0.0,8.48
205.0,9,150.5,198.4,90.0,11.86
206.0,0,-1.6,50.32,180.0,14.36
206.0,1,5.83,98.2,53.51,6.09
206.0,2,301.6,130.24,0.0,10.13
206.0,3,298.05,2.09,184.03,4.02
206.0,4,108.98,101.6,270.0,6.09
206.0,5,301.6,150.65,0.0,10.26
206.0,6,286.42,-1.6,90.0,13.77
206.0,7,211.26,198.4,90.0,11.8
206.0,8,101.6,291.91,0.0,3.98
206.0,9,161.88,198.4,90.0,11.37
207.0,0,-1.6,36.68,180.0,13.64
207.0,1,10.94,98.4,87.95,5.12
207.0,2,301.6,140.93,0.0,10.69
207.0,3,294.87,1.6,239.31,3.32
207.0,4,103.48,102.71,283.11,5.73
207.0,5,301.6,161.58,0.0,10.93
207.0,6,295.83,-1.6,90.0,9.4
207.0,7,223.37,198.4,90.0,12.11
207.0,8,103.53,297.32,23.51,6.02
207.0,9,173.48,198.4,90.0,11.61
208.0,0,-1.6,22.36,180.0,14.33
208.0,1,17.92,98.4,90.0,6.99
208.0,2,301.6,152.21,0.0,11.28
208.0,3,289.13,1.6,270.0,5.75
208.0,4,101.6,107.72,343.61,5.6
208.0,5,301.6,172.93,0.0,11.35
208.0,6,300.66,0.04,69.89,5.36
208.0,7,235.12,198.4,90.0,11.76
208.0,8,108.72,298.4,79.84,5.42
208.0,9,183.1,198.4,90.0,9.62
209.0,0,-1.6,10.74,180.0,11.62
209.0,1,26.32,98.4,90.0,8.39
209.0,2,301.6,163.91,0.0,11.7
209.0,3,280.98,1.6,270.0,8.15
209.0,4,101.6,115.72,0.0,7.99
209.0,5,301.6,183.46,0.0,10.52
209.0,6,301.6,5.77,5.31,5.93
209.0,7,246.38,198.4,90.0,11.26
209.0,8,116.14,298.4,90.0,7.41
209.0,9,189.99,198.4,90.0,6.89
210.0,0,-1.6,3.62,180.0,7.12
210.0,1,37.06,98.4,90.0,10.74
210.0,2,301.6,173.88,0.0,9.97
210.0,3,271.18,1.6,270.0,9.8
210.0,4,101.6,125.44,0.0,9.72
210.0,5,301.6,192.2,0.0,8.74
210.0,6,301.6,14.16,0.0,8.39
210.0,7,258.04,198.4,90.0,11.65
210.0,8,125.22,298.4,90.0,9.09
210.0,9,196.38,198.91,84.11,6.43
211.0,0,0.55,-0.97,152.88,5.39
211.0,1,49.27,98.4,90.0,12.21
211.0,2,301.6,182.95,0.0,9.07
211.0,3,259.59,1.6,270.0,11.6
211.0,4,101.6,137.27,0.0,11.82
211.0,5,301.09,196.4,354.09,4.24
211.0,6,301.6,24.44,0.0,10.27
211.0,7,269.09,198.4,90.0,11.05
211.0,8,136.8,298.4,90.0,11.58
211.0,9,200.7,202.77,44.85,6.0
212.0,0,6.45,-1.6,92.85,6.01
212.0,1,62.0,98.4,90.0,12.72
212.0,2,301.6,187.72,0.0,4.77
212.0,3,246.4,1.6,270.0,13.19
212.0,4,101.6,151.49,0.0,14.22
212.0,5,297.44,200.58,316.22,5.75
212.0,6,301.6,36.66,0.0,12.23
212.0,7,280.38,198.4,90.0,11.29
212.0,8,149.09,298.4,90.0,12.29
212.0,9,201.6,208.47,6.06,5.84
213.0,0,14.55,-1.6,90.0,8.1
213.0,1,74.0,98.4,90.0,12.0
213.0,2,301.43,194.01,358.01,6.3
213.0,3,231.53,1.6,270.0,14.87
213.0,4,101.6,165.74,0.0,14.25
213.0,5,291.42,201.6,275.88,6.19
213.0,6,301.6,50.2,0.0,13.53
213.0,7,287.76,198.4,90.0,7.38
213.0,8,161.36,298.4,90.0,12.27
213.0,9,201.6,216.03,0.0,7.55
214.0,0,24.75,-1.6,90.0,10.2
214.0,1,84.47,98.4,90.0,10.47
214.0,2,300.74,197.17,349.98,3.27
214.0,3,217.16,1.6,270.0,14.37
214.0,4,101.6,179.83,0.0,14.09
214.0,5,283.7,201.6,270.0,7.71
214.0,6,301.6,63.91,0.0,13.71
214.0,7,291.38,198.4,90.0,3.62
214.0,8,174.18,298.4,90.0,12.82
214.0,9,201.6,225.36,0.0,9.34
215.0,0,36.32,-1.6,90.0,11.57
